word,category,difficulty,hint
city landmarks,Hobbies,medium,
dormitory stay,Hobbies,medium,
local homestay,Hobbies,medium,
cultural workshop,Hobbies,medium,
travel agent,Hobbies,medium,
expedition planning,Hobbies,medium,
travel packing,Hobbies,medium,
budget itinerary,Hobbies,medium,
rail travel,Hobbies,medium,
scenic route,Hobbies,medium,
travel arrangement,Hobbies,medium,
historical journey,Hobbies,medium,
landmark tour,Hobbies,medium,
travel itinerary design,Hobbies,medium,
cross-cultural tour,Hobbies,medium,
city sightseeing,Hobbies,medium,
cultural guide,Hobbies,medium,
heritage walk,Hobbies,medium,
travel brochure,Hobbies,medium,
adventure planning,Hobbies,medium,
travel companion,Hobbies,medium,
local excursion,Hobbies,medium,
expedition guide,Hobbies,medium,
travel memoir,Hobbies,medium,
global trekking,Hobbies,medium,
cultural landmark,Hobbies,medium,
international flight,Hobbies,medium,
vacation itinerary,Hobbies,medium,
transcontinental voyage,Hobbies,hard,
expeditionary travel,Hobbies,hard,
geotourism,Hobbies,hard,
cultural odyssey,Hobbies,hard,
pilgrimage route,Hobbies,hard,
ethnographic study,Hobbies,hard,
nomadic journey,Hobbies,hard,
world excursion,Hobbies,hard,
diplomatic travel,Hobbies,hard,
cross-cultural immersion,Hobbies,hard,
culinary pilgrimage,Hobbies,hard,
safari expedition,Hobbies,hard,
heritage conservation,Hobbies,hard,
archaeological tour,Hobbies,hard,
medieval festival,Hobbies,hard,
global itinerary,Hobbies,hard,
expedition logistics,Hobbies,hard,
travel ethnography,Hobbies,hard,
historic restoration tour,Hobbies,hard,
boutique travel,Hobbies,hard,
adventure expedition,Hobbies,hard,
luxury itinerary,Hobbies,hard,
cultural heritage tour,Hobbies,hard,
urban anthropology,Hobbies,hard,
expedition coordination,Hobbies,hard,
international expedition,Hobbies,hard,
legacy tour,Hobbies,hard,
ancient ruins visit,Hobbies,hard,
cultural symposium,Hobbies,hard,
heritage exploration,Hobbies,hard,
gourmet travel,Hobbies,hard,
sustainable itinerary,Hobbies,hard,
archaeological expedition,Hobbies,hard,
yoga,Hobbies,easy,
meditation,Hobbies,easy,
jogging,Hobbies,easy,
stretching,Hobbies,easy,
walking,Hobbies,easy,
cycling,Hobbies,easy,
swimming,Hobbies,easy,
relaxing,Hobbies,easy,
breathing,Hobbies,easy,
tai chi,Hobbies,easy,
pilates,Hobbies,easy,
zumba,Hobbies,easy,
aerobics,Hobbies,easy,
mindfulness,Hobbies,easy,
sleeping,Hobbies,easy,
napping,Hobbies,easy,
journaling,Hobbies,easy,
relaxation,Hobbies,easy,
mind calm,Hobbies,easy,
deep breathing,Hobbies,easy,
body balance,Hobbies,easy,
warm-up,Hobbies,easy,
cool down,Hobbies,easy,
light exercise,Hobbies,easy,
calm time,Hobbies,easy,
wellness walk,Hobbies,easy,
stretch routine,Hobbies,easy,
meditative walk,Hobbies,easy,
guided meditation,Hobbies,easy,
yoga class,Hobbies,easy,
relaxing music,Hobbies,easy,
body stretch,Hobbies,easy,
mind relaxation,Hobbies,easy,
power yoga,Hobbies,medium,
mindful meditation,Hobbies,medium,
aerobic exercise,Hobbies,medium,
tai chi practice,Hobbies,medium,
pilates workout,Hobbies,medium,
zumba class,Hobbies,medium,
cardio session,Hobbies,medium,
fitness routine,Hobbies,medium,
wellness retreat,Hobbies,medium,
meditation session,Hobbies,medium,
stress relief,Hobbies,medium,
breathing exercise,Hobbies,medium,
guided yoga,Hobbies,medium,
balance training,Hobbies,medium,
mind-body connection,Hobbies,medium,
group meditation,Hobbies,medium,
stretching routine,Hobbies,medium,
jogging club,Hobbies,medium,
cycling tour,Hobbies,medium,
swimming laps,Hobbies,medium,
mindful walking,Hobbies,medium,
aqua aerobics,Hobbies,medium,
sun salutations,Hobbies,medium,
dynamic stretching,Hobbies,medium,
mind training,Hobbies,medium,
fitness class,Hobbies,medium,
mental clarity,Hobbies,medium,
relaxation techniques,Hobbies,medium,
wellness workshop,Hobbies,medium,
balance exercises,Hobbies,medium,
pilates reformer,Hobbies,medium,
energy healing,Hobbies,medium,
breath control,Hobbies,medium,
body toning,Hobbies,medium,
stress management,Hobbies,medium,
mindfulness class,Hobbies,medium,
yoga retreat,Hobbies,medium,
physical therapy,Hobbies,medium,
meditation retreat,Hobbies,medium,
holistic wellness,Hobbies,medium,
core strengthening,Hobbies,medium,
stretch class,Hobbies,medium,
mindful running,Hobbies,medium,
wellness program,Hobbies,medium,
body mindfulness,Hobbies,medium,
relaxation session,Hobbies,medium,
meditative breathing,Hobbies,medium,
spiritual wellness,Hobbies,medium,
mindful exercise,Hobbies,medium,
yoga practice,Hobbies,medium,
mental exercise,Hobbies,medium,
fitness training,Hobbies,medium,
wellness coaching,Hobbies,medium,
body detox,Hobbies,medium,
therapeutic yoga,Hobbies,medium,
resilience training,Hobbies,medium,
calm breathing,Hobbies,medium,
energy balancing,Hobbies,medium,
mindful relaxation,Hobbies,medium,
mindfulness meditation,Hobbies,medium,
yoga stretching,Hobbies,medium,
mindful movement,Hobbies,medium,
holistic health,Hobbies,medium,
active meditation,Hobbies,medium,
yoga philosophy,Hobbies,medium,
body alignment,Hobbies,medium,
fitness regimen,Hobbies,medium,
pranayama techniques,Hobbies,hard,
chakra balancing,Hobbies,hard,
vinyasa flow,Hobbies,hard,
mind-body integration,Hobbies,hard,
somatic experiencing,Hobbies,hard,
biofeedback training,Hobbies,hard,
transcendental meditation,Hobbies,hard,
qi gong practice,Hobbies,hard,
kundalini awakening,Hobbies,hard,
meditative trance,Hobbies,hard,
energetic alignment,Hobbies,hard,
holotropic breathing,Hobbies,hard,
integrative therapy,Hobbies,hard,
dynamic meditation,Hobbies,hard,
aromatherapy session,Hobbies,hard,
reiki healing,Hobbies,hard,
ayurvedic treatment,Hobbies,hard,
meditative visualization,Hobbies,hard,
zen meditation,Hobbies,hard,
holistic integration,Hobbies,hard,
mindful psychotherapy,Hobbies,hard,
meditation technique,Hobbies,hard,
spiritual cleansing,Hobbies,hard,
therapeutic massage,Hobbies,hard,
breathwork session,Hobbies,hard,
energy meditation,Hobbies,hard,
somatic meditation,Hobbies,hard,
chi balancing,Hobbies,hard,
vibrational therapy,Hobbies,hard,
acupressure massage,Hobbies,hard,
meditation choreography,Hobbies,hard,
sound healing,Hobbies,hard,
energy channeling,Hobbies,hard,
home,Places,Easy,
school,Places,Easy,
park,Places,Easy,
store,Places,Easy,
beach,Places,Easy,
city,Places,Easy,
town,Places,Easy,
country,Places,Easy,
island,Places,Easy,
mountain,Places,Easy,
house,Places,Easy,
room,Places,Easy,
garden,Places,Easy,
yard,Places,Easy,
field,Places,Easy,
forest,Places,Easy,
woods,Places,Easy,
path,Places,Easy,
road,Places,Easy,
street,Places,Easy,
way,Places,Easy,
area,Places,Easy,
spot,Places,Easy,
site,Places,Easy,
location,Places,Easy,
place,Places,Easy,
zone,Places,Easy,
region,Places,Easy,
land,Places,Easy,
earth,Places,Easy,
world,Places,Easy,
ground,Places,Easy,
surface,Places,Easy,
edge,Places,Easy,
corner,Places,Easy,
side,Places,Easy,
bank,Places,Easy,
coast,Places,Easy,
shore,Places,Easy,
hill,Places,Easy,
valley,Places,Easy,
river,Places,Easy,
lake,Places,Easy,
sea,Places,Easy,
ocean,Places,Easy,
sky,Places,Easy,
air,Places,Easy,
space,Places,Easy,
view,Places,Easy,
map,Places,Easy,
direction,Places,Easy,
north,Places,Easy,
south,Places,Easy,
east,Places,Easy,
west,Places,Easy,
up,Places,Easy,
down,Places,Easy,
inside,Places,Easy,
outside,Places,Easy,
front,Places,Easy,
back,Places,Easy,
top,Places,Easy,
bottom,Places,Easy,
near,Places,Easy,
far,Places,Easy,
here,Places,Easy,
there,Places,Easy,
everywhere,Places,Easy,
somewhere,Places,Easy,
nowhere,Places,Easy,
abroad,Places,Easy,
local,Places,Easy,
capital,Places,Easy,
state,Places,Easy,
county,Places,Easy,
district,Places,Easy,
village,Places,Easy,
farm,Places,Easy,
ranch,Places,Easy,
camp,Places,Easy,
base,Places,Easy,
port,Places,Easy,
dock,Places,Easy,
bay,Places,Easy,
gulf,Places,Easy,
delta,Places,Easy,
canal,Places,Easy,
bridge,Places,Easy,
dam,Places,Easy,
well,Places,Easy,
mine,Places,Easy,
cave,Places,Easy,
cliff,Places,Easy,
rock,Places,Easy,
sand,Places,Easy,
grass,Places,Easy,
tree,Places,Easy,
plant,Places,Easy,
flower,Places,Easy,
bush,Places,Easy,
jungle,Places,Easy,
desert,Places,Easy,
snow,Places,Easy,
ice,Places,Easy,
fire,Places,Easy,
water,Places,Easy,
air,Places,Easy,
sun,Places,Easy,
moon,Places,Easy,
star,Places,Easy,
planet,Places,Easy,
galaxy,Places,Easy,
universe,Places,Easy,
globe,Places,Easy,
hemisphere,Places,Easy,
equator,Places,Easy,
pole,Places,Easy,
latitude,Places,Easy,
longitude,Places,Easy,
altitude,Places,Easy,
depth,Places,Easy,
level,Places,Easy,
ground,Places,Easy,
floor,Places,Easy,
ceiling,Places,Easy,
wall,Places,Easy,
door,Places,Easy,
window,Places,Easy,
roof,Places,Easy,
step,Places,Easy,
stair,Places,Easy,
entry,Places,Easy,
exit,Places,Easy,
gate,Places,Easy,
fence,Places,Easy,
border,Places,Easy,
line,Places,Easy,
block,Places,Easy,
square,Places,Easy,
circle,Places,Easy,
triangle,Places,Easy,
shape,Places,Easy,
form,Places,Easy,
structure,Places,Easy,
building,Places,Easy,
office,Places,Easy,
shop,Places,Easy,
hotel,Places,Easy,
restaurant,Places,Easy,
cafe,Places,Easy,
bar,Places,Easy,
pub,Places,Easy,
club,Places,Easy,
cinema,Places,Easy,
theater,Places,Easy,
museum,Places,Easy,
gallery,Places,Easy,
library,Places,Easy,
school,Places,Easy,
college,Places,Easy,
university,Places,Easy,
hospital,Places,Easy,
church,Places,Easy,
temple,Places,Easy,
mosque,Places,Easy,
synagogue,Places,Easy,
market,Places,Easy,
store,Places,Easy,
shop,Places,Easy,
mall,Places,Easy,
center,Places,Easy,
station,Places,Easy,
airport,Places,Easy,
park,Places,Easy,
garden,Places,Easy,
playground,Places,Easy,
stadium,Places,Easy,
arena,Places,Easy,
court,Places,Easy,
track,Places,Easy,
pool,Places,Easy,
gym,Places,Easy,
room,Places,Easy,
hall,Places,Easy,
stage,Places,Easy,
screen,Places,Easy,
desk,Places,Easy,
chair,Places,Easy,
table,Places,Easy,
bed,Places,Easy,
shelf,Places,Easy,
box,Places,Easy,
bag,Places,Easy,
case,Places,Easy,
cup,Places,Easy,
plate,Places,Easy,
bowl,Places,Easy,
knife,Places,Easy,
fork,Places,Easy,
spoon,Places,Easy,
light,Places,Easy,
dark,Places,Easy,
color,Places,Easy,
sound,Places,Easy,
smell,Places,Easy,
taste,Places,Easy,
touch,Places,Easy,
feel,Places,Easy,
sense,Places,Easy,
idea,Places,Easy,
thought,Places,Easy,
word,Places,Easy,
name,Places,Easy,
sign,Places,Easy,
symbol,Places,Easy,
number,Places,Easy,
letter,Places,Easy,
code,Places,Easy,
message,Places,Easy,
story,Places,Easy,
song,Places,Easy,
game,Places,Easy,
play,Places,Easy,
work,Places,Easy,
job,Places,Easy,
task,Places,Easy,
event,Places,Easy,
time,Places,Easy,
day,Places,Easy,
night,Places,Easy,
morning,Places,Easy,
evening,Places,Easy,
noon,Places,Easy,
midnight,Places,Easy,
hour,Places,Easy,
minute,Places,Easy,
second,Places,Easy,
week,Places,Easy,
month,Places,Easy,
year,Places,Easy,
season,Places,Easy,
era,Places,Easy,
age,Places,Easy,
moment,Places,Easy,
instant,Places,Easy,
period,Places,Easy,
term,Places,Easy,
phase,Places,Easy,
stage,Places,Easy,
step,Places,Easy,
level,Places,Easy,
point,Places,Easy,
end,Places,Easy,
start,Places,Easy,
middle,Places,Easy,
center,Places,Easy,
edge,Places,Easy,
side,Places,Easy,
part,Places,Easy,
whole,Places,Easy,
total,Places,Easy,
sum,Places,Easy,
rest,Places,Easy,
piece,Places,Easy,
group,Places,Easy,
set,Places,Easy,
collection,Places,Easy,
series,Places,Easy,
list,Places,Easy,
order,Places,Easy,
system,Places,Easy,
process,Places,Easy,
method,Places,Easy,
way,Places,Easy,
manner,Places,Easy,
kind,Places,Easy,
type,Places,Easy,
sort,Places,Easy,
example,Places,Easy,
instance,Places,Easy,
case,Places,Easy,
fact,Places,Easy,
truth,Places,Easy,
lie,Places,Easy,
dream,Places,Easy,
hope,Places,Easy,
fear,Places,Easy,
love,Places,Easy,
hate,Places,Easy,
joy,Places,Easy,
sadness,Places,Easy,
anger,Places,Easy,
peace,Places,Easy,
war,Places,Easy,
life,Places,Easy,
death,Places,Easy,
birth,Places,Easy,
begin,Places,Easy,
end,Places,Easy,
stop,Places,Easy,
start,Places,Easy,
go,Places,Easy,
come,Places,Easy,
get,Places,Easy,
give,Places,Easy,
take,Places,Easy,
make,Places,Easy,
do,Places,Easy,
say,Places,Easy,
tell,Places,Easy,
ask,Places,Easy,
answer,Places,Easy,
see,Places,Easy,
hear,Places,Easy,
feel,Places,Easy,
think,Places,Easy,
know,Places,Easy,
learn,Places,Easy,
teach,Places,Easy,
study,Places,Easy,
read,Places,Easy,
write,Places,Easy,
speak,Places,Easy,
listen,Places,Easy,
understand,Places,Easy,
believe,Places,Easy,
trust,Places,Easy,
doubt,Places,Easy,
remember,Places,Easy,
forget,Places,Easy,
find,Places,Easy,
lose,Places,Easy,
keep,Places,Easy,
put,Places,Easy,
place,Places,Easy,
move,Places,Easy,
change,Places,Easy,
turn,Places,Easy,
open,Places,Easy,
close,Places,Easy,
break,Places,Easy,
fix,Places,Easy,
build,Places,Easy,
create,Places,Easy,
destroy,Places,Easy,
kill,Places,Easy,
live,Places,Easy,
die,Places,Easy,
exist,Places,Easy,
become,Places,Easy,
seem,Places,Easy,
appear,Places,Easy,
look,Places,Easy,
sound,Places,Easy,
feel,Places,Easy,
taste,Places,Easy,
smell,Places,Easy,
good,Places,Easy,
bad,Places,Easy,
big,Places,Easy,
small,Places,Easy,
long,Places,Easy,
short,Places,Easy,
high,Places,Easy,
low,Places,Easy,
old,Places,Easy,
new,Places,Easy,
young,Places,Easy,
early,Places,Easy,
late,Places,Easy,
fast,Places,Easy,
slow,Places,Easy,
easy,Places,Easy,
hard,Places,Easy,
strong,Places,Easy,
weak,Places,Easy,
light,Places,Easy,
heavy,Places,Easy,
hot,Places,Easy,
cold,Places,Easy,
warm,Places,Easy,
cool,Places,Easy,
dry,Places,Easy,
wet,Places,Easy,
loud,Places,Easy,
quiet,Places,Easy,
soft,Places,Easy,
hard,Places,Easy,
smooth,Places,Easy,
rough,Places,Easy,
sharp,Places,Easy,
dull,Places,Easy,
clean,Places,Easy,
dirty,Places,Easy,
full,Places,Easy,
empty,Places,Easy,
happy,Places,Easy,
sad,Places,Easy,
angry,Places,Easy,
calm,Places,Easy,
busy,Places,Easy,
free,Places,Easy,
open,Places,Easy,
closed,Places,Easy,
public,Places,Easy,
private,Places,Easy,
common,Places,Easy,
rare,Places,Easy,
usual,Places,Easy,
strange,Places,Easy,
normal,Places,Easy,
weird,Places,Easy,
real,Places,Easy,
fake,Places,Easy,
TRUE,Places,Easy,
FALSE,Places,Easy,
right,Places,Easy,
wrong,Places,Easy,
left,Places,Easy,
straight,Places,Easy,
round,Places,Easy,
flat,Places,Easy,
deep,Places,Easy,
shallow,Places,Easy,
wide,Places,Easy,
narrow,Places,Easy,
thick,Places,Easy,
thin,Places,Easy,
heavy,Places,Easy,
light,Places,Easy,
dark,Places,Easy,
bright,Places,Easy,
clear,Places,Easy,
cloudy,Places,Easy,
sunny,Places,Easy,
rainy,Places,Easy,
windy,Places,Easy,
stormy,Places,Easy,
snowy,Places,Easy,
icy,Places,Easy,
summer,Places,Easy,
autumn,Places,Easy,
winter,Places,Easy,
spring,Places,Easy,
suburb,Places,Medium,
village,Places,Medium,
hamlet,Places,Medium,
outpost,Places,Medium,
settlement,Places,Medium,
territory,Places,Medium,
province,Places,Medium,
state,Places,Medium,
nation,Places,Medium,
continent,Places,Medium,
hemisphere,Places,Medium,
equator,Places,Medium,
meridian,Places,Medium,
latitude,Places,Medium,
longitude,Places,Medium,
altitude,Places,Medium,
basin,Places,Medium,
bayou,Places,Medium,
bluff,Places,Medium,
canyon,Places,Medium,
cape,Places,Medium,
channel,Places,Medium,
cove,Places,Medium,
crater,Places,Medium,
creek,Places,Medium,
dale,Places,Medium,
dell,Places,Medium,
divide,Places,Medium,
downland,Places,Medium,
estuary,Places,Medium,
fjord,Places,Medium,
foothills,Places,Medium,
gorge,Places,Medium,
grove,Places,Medium,
headland,Places,Medium,
highland,Places,Medium,
hollow,Places,Medium,
inlet,Places,Medium,
isthmus,Places,Medium,
knoll,Places,Medium,
lagoon,Places,Medium,
levee,Places,Medium,
moor,Places,Medium,
oasis,Places,Medium,
peninsula,Places,Medium,
plateau,Places,Medium,
prairie,Places,Medium,
promontory,Places,Medium,
ravine,Places,Medium,
ridge,Places,Medium,
savanna,Places,Medium,
steppe,Places,Medium,
summit,Places,Medium,
swamp,Places,Medium,
tundra,Places,Medium,
upland,Places,Medium,
watershed,Places,Medium,
wetland,Places,Medium,
archipelago,Places,Medium,
atoll,Places,Medium,
barrier reef,Places,Medium,
continental divide,Places,Medium,
coral reef,Places,Medium,
delta plain,Places,Medium,
floodplain,Places,Medium,
glacial valley,Places,Medium,
ice cap,Places,Medium,
mesa,Places,Medium,
mountain pass,Places,Medium,
oxbow lake,Places,Medium,
rainforest,Places,Medium,
river basin,Places,Medium,
tidal flat,Places,Medium,
volcanic crater,Places,Medium,
waterfall,Places,Medium,
wetlands reserve,Places,Medium,
agricultural land,Places,Medium,
commercial district,Places,Medium,
industrial park,Places,Medium,
residential area,Places,Medium,
tourist destination,Places,Medium,
business park,Places,Medium,
conservation area,Places,Medium,
cultural heritage site,Places,Medium,
designated wilderness,Places,Medium,
ecologically sensitive area,Places,Medium,
economic zone,Places,Medium,
entertainment district,Places,Medium,
free trade zone,Places,Medium,
historical landmark,Places,Medium,
nature preserve,Places,Medium,
protected area,Places,Medium,
recreational area,Places,Medium,
research facility,Places,Medium,
scientific research station,Places,Medium,
special economic zone,Places,Medium,
technological park,Places,Medium,
theme park,Places,Medium,
university campus,Places,Medium,
urban sprawl,Places,Medium,
vantage point,Places,Medium,
viewpoint,Places,Medium,
vista point,Places,Medium,
wildlife refuge,Places,Medium,
wilderness area,Places,Medium,
amusement arcade,Places,Medium,
aquarium,Places,Medium,
art center,Places,Medium,
botanical garden,Places,Medium,
community center,Places,Medium,
concert hall,Places,Medium,
convention center,Places,Medium,
exhibition hall,Places,Medium,
heritage center,Places,Medium,
historical society,Places,Medium,
planetarium,Places,Medium,
public garden,Places,Medium,
recreation center,Places,Medium,
science museum,Places,Medium,
visitor center,Places,Medium,
wildlife park,Places,Medium,
youth center,Places,Medium,
abandoned building,Places,Medium,
ancient ruins,Places,Medium,
archaeological site,Places,Medium,
battlefield,Places,Medium,
burial ground,Places,Medium,
castle ruins,Places,Medium,
cemetary,Places,Medium,
ghost town,Places,Medium,
historic district,Places,Medium,
megalithic site,Places,Medium,
monument site,Places,Medium,
